input_symbol,expression_symbol,match_mode,expression_row_1based,prevalence_cells,included_after_prevalence
PPARGC1B,PPARGC1B,exact,9795.0,1869.0,True
PPAT,PPAT,exact,7589.0,6839.0,True
PPCDC,PPCDC,exact,24670.0,5772.0,True
PPCS,PPCS,exact,862.0,22522.0,True
PPIP5K1,PPIP5K1,exact,24238.0,1838.0,True
PPIP5K2,PPIP5K2,exact,9285.0,15567.0,True
PPM1K,PPM1K,exact,7829.0,14711.0,True
PPM1L,PPM1L,exact,6786.0,2273.0,True
PPOX,PPOX,exact,2189.0,6252.0,True
PPP1CA,PPP1CA,exact,18080.0,32647.0,True
PPP1CB,PPP1CB,exact,3490.0,43894.0,True
PPP1CC,PPP1CC,exact,21502.0,31525.0,True
PPP1R3C,PPP1R3C,exact,19647.0,5911.0,True
PPP2CA,PPP2CA,exact,9509.0,24498.0,True
PPP2CB,PPP2CB,exact,14762.0,30690.0,True
PPP2R1A,PPP2R1A,exact,31741.0,28326.0,True
PPP2R1B,PPP2R1B,exact,18531.0,15280.0,True
PPP2R5D,PPP2R5D,exact,10875.0,6139.0,True
PPT1,PPT1,exact,824.0,20954.0,True
PPT2,PPT2,exact,10670.0,2957.0,True
PRELP,PRELP,exact,2607.0,15673.0,True
PRKAA2,PRKAA2,exact,1103.0,6919.0,True
PRKAB2,PRKAB2,exact,1741.0,9558.0,True
PRKACA,PRKACA,exact,30602.0,17353.0,True
PRKACB,PRKACB,exact,1293.0,11823.0,True
PRKACG,PRKACG,exact,16144.0,1.0,False
PRKAG2,PRKAG2,exact,13262.0,22917.0,True
PRKAR1A,PRKAR1A,exact,28120.0,37027.0,True
PRKAR1B,PRKAR1B,exact,11808.0,6443.0,True
PRKAR2A,PRKAR2A,exact,5873.0,23891.0,True
PRKAR2B,PRKAR2B,exact,12754.0,9185.0,True
PRKCA,PRKCA,exact,28091.0,21260.0,True
PRKD1,PRKD1,exact,22886.0,2583.0,True
PRKD2,PRKD2,exact,31474.0,6924.0,True
PRKD3,PRKD3,exact,3556.0,17541.0,True
PRKG2,PRKG2,exact,7775.0,181.0,True
PRODH,PRODH,exact,32195.0,523.0,True
PRODH2,PRODH2,exact,31062.0,0.0,False
PRPS1,PRPS1,exact,14016.0,14820.0,True
PRPS1L1,PRPS1L1,exact,11977.0,0.0,False
PRPS2,PRPS2,exact,13405.0,10237.0,True
PRSS1,PRSS1,exact,13112.0,1.0,False
PRSS3,PRSS3,exact,15951.0,1782.0,True
PRXL2B,,unmatched,,,False
PSAP,PSAP,exact,19436.0,45372.0,True
PSAT1,PSAT1,exact,16199.0,10798.0,True
PSMA1,PSMA1,exact,17318.0,40282.0,True
PSMA2,PSMA2,exact,12217.0,35366.0,True
PSMA3,PSMA3,exact,23128.0,34568.0,True
PSMA4,PSMA4,exact,24735.0,39755.0,True
PSMA5,PSMA5,exact,1506.0,31777.0,True
PSMA6,PSMA6,exact,22931.0,7886.0,True
PSMA7,PSMA7,exact,29927.0,50493.0,True
PSMB1,PSMB1,exact,11787.0,45578.0,True
PSMB2,PSMB2,exact,741.0,34305.0,True
PSMB3,PSMB3,exact,27441.0,40526.0,True
PSMB4,PSMB4,exact,1847.0,36284.0,True
PSMB5,PSMB5,exact,22781.0,37069.0,True
PSMB6,PSMB6,exact,26722.0,40430.0,True
PSMB7,PSMB7,exact,16615.0,37537.0,True
PSMC1,PSMC1,exact,23478.0,31645.0,True
PSMC2,PSMC2,exact,12727.0,24887.0,True
PSMC3,PSMC3,exact,17607.0,31305.0,True
PSMC4,PSMC4,exact,31220.0,30286.0,True
PSMC5,PSMC5,exact,28057.0,36876.0,True
PSMC6,PSMC6,exact,23071.0,29211.0,True
PSMD1,PSMD1,exact,5267.0,28203.0,True
PSMD11,PSMD11,exact,27296.0,29709.0,True
PSMD12,PSMD12,exact,28101.0,25327.0,True
PSMD13,PSMD13,exact,16963.0,29726.0,True
PSMD14,PSMD14,exact,4648.0,24231.0,True
PSMD2,PSMD2,exact,6958.0,33843.0,True
PSMD3,PSMD3,exact,27481.0,26319.0,True
PSMD6,PSMD6,exact,6092.0,24351.0,True
PSMD7,PSMD7,exact,26289.0,32952.0,True
PSMD8,PSMD8,exact,31151.0,41382.0,True
PSPH,PSPH,exact,12328.0,4813.0,True
PSTK,PSTK,exact,19984.0,5176.0,True
PTDSS1,PTDSS1,exact,15284.0,15311.0,True
PTDSS2,PTDSS2,exact,16982.0,14594.0,True
PTEN,PTEN,exact,19604.0,25221.0,True
PTGDS,PTGDS,exact,16900.0,25386.0,True
PTGES,PTGES,exact,16743.0,5047.0,True
PTGES2,PTGES2,exact,16678.0,19116.0,True
PTGES3,PTGES3,exact,20981.0,46284.0,True
PTGIS,PTGIS,exact,29788.0,6051.0,True
PTGR1,PTGR1,exact,16477.0,24944.0,True
PTGR2,PTGR2,exact,23310.0,5921.0,True
PTGS1,PTGS1,exact,16580.0,2362.0,True
PTGS2,PTGS2,exact,2471.0,5718.0,True
PTPMT1,PTPMT1,exact,17611.0,24953.0,True
PTPN13,PTPN13,exact,7808.0,21351.0,True
PTS,PTS,exact,18552.0,24140.0,True
PUDP,PUDP,exact,13376.0,4291.0,True
PXMP2,PXMP2,exact,21847.0,21460.0,True
PXYLP1,PXYLP1,exact,6608.0,2907.0,True
PYCR1,PYCR1,exact,28418.0,12135.0,True
PYCR2,PYCR2,exact,2864.0,14477.0,True
PYCR3,PYCR3,exact,15653.0,3689.0,True
PYGB,PYGB,exact,29451.0,13403.0,True
PYGL,PYGL,exact,23042.0,13808.0,True
PYGM,PYGM,exact,17945.0,828.0,True
PYURF,PYURF,exact,7833.0,32810.0,True
QARS1,,unmatched,,,False
QDPR,QDPR,exact,7360.0,16504.0,True
QPRT,QPRT,exact,25674.0,15883.0,True
RAB14,RAB14,exact,16565.0,33962.0,True
RAB4A,RAB4A,exact,2918.0,26551.0,True
RAB5A,RAB5A,exact,5607.0,24538.0,True
RAB5IF,RAB5IF,exact,29597.0,26755.0,True
RAE1,RAE1,exact,29866.0,12491.0,True
RAN,RAN,exact,21805.0,46790.0,True
RANBP2,RANBP2,exact,4294.0,27829.0,True
RANBP9,RANBP9,exact,10314.0,14616.0,True
RAP1A,RAP1A,exact,1572.0,25382.0,True
RAPGEF3,RAPGEF3,exact,20651.0,5695.0,True
RAPGEF4,RAPGEF4,exact,4734.0,2742.0,True
RARS1,,unmatched,,,False
RBKS,RBKS,exact,3480.0,4149.0,True
RBP1,RBP1,exact,6594.0,23959.0,True
RBP2,RBP2,exact,6592.0,8.0,False
RBP4,RBP4,exact,19666.0,3027.0,True
RDH11,RDH11,exact,23233.0,20122.0,True
RETSAT,RETSAT,exact,3972.0,7186.0,True
RFK,RFK,exact,16188.0,18192.0,True
RGL1,RGL1,exact,2444.0,9258.0,True
RHCE,RHCE,exact,533.0,328.0,True
RHD,RHD,exact,531.0,192.0,True
RIDA,RIDA,exact,15297.0,8846.0,True
RIMKLA,RIMKLA,exact,860.0,1067.0,True
RIMKLB,RIMKLB,exact,20284.0,15860.0,True
RMND5A,RMND5A,exact,4003.0,12883.0,True
RMND5B,RMND5B,exact,10095.0,13599.0,True
RNLS,RNLS,exact,19605.0,4079.0,True
RORA,RORA,exact,24439.0,12862.0,True
RPE,RPE,exact,5044.0,12512.0,True
RPEL1,RPEL1,exact,19830.0,87.0,True
RPIA,RPIA,exact,4024.0,13916.0,True
RPL10,RPL10,exact,14362.0,58498.0,True
RPL10A,RPL10A,exact,10759.0,55876.0,True
RPL10L,RPL10L,exact,23008.0,1.0,False
RPL11,RPL11,exact,494.0,58025.0,True
RPL12,RPL12,exact,16651.0,57627.0,True
RPL13,RPL13,exact,26552.0,58488.0,True
RPL13A,RPL13A,exact,31600.0,57578.0,True
RPL14,RPL14,exact,5730.0,56861.0,True
RPL15,RPL15,exact,5621.0,58007.0,True
RPL17,RPL17,exact,28872.0,33503.0,True
RPL18,RPL18,exact,31540.0,57647.0,True
RPL18A,RPL18A,exact,30742.0,57012.0,True
RPL19,RPL19,exact,27457.0,58057.0,True
RPL21,RPL21,exact,21957.0,57688.0,True
RPL22,RPL22,exact,155.0,55790.0,True
RPL22L1,RPL22L1,exact,6846.0,43210.0,True
RPL23,RPL23,exact,27445.0,55076.0,True
RPL23A,RPL23A,exact,27193.0,57167.0,True
RPL24,RPL24,exact,6247.0,57338.0,True
RPL26,RPL26,exact,26885.0,57829.0,True
RPL26L1,RPL26L1,exact,9998.0,26524.0,True
RPL27,RPL27,exact,27637.0,55655.0,True
RPL27A,RPL27A,exact,17244.0,56894.0,True
RPL28,RPL28,exact,31877.0,57867.0,True
RPL29,RPL29,exact,5976.0,57616.0,True
RPL3,RPL3,exact,32746.0,57807.0,True
RPL30,RPL30,exact,15294.0,57889.0,True
RPL31,RPL31,exact,4214.0,52035.0,True
RPL32,RPL32,exact,5548.0,58170.0,True
RPL34,RPL34,exact,7958.0,57806.0,True
RPL35,RPL35,exact,16624.0,56999.0,True
RPL35A,RPL35A,exact,7147.0,57356.0,True
RPL36,RPL36,exact,30261.0,57134.0,True
RPL36A,RPL36A,exact,13940.0,45735.0,True
RPL36AL,RPL36AL,exact,23015.0,51934.0,True
RPL37,RPL37,exact,8823.0,57858.0,True
RPL37A,RPL37A,exact,5092.0,57795.0,True
RPL38,RPL38,exact,28172.0,55761.0,True
RPL39,RPL39,exact,14082.0,57766.0,True
RPL39L,RPL39L,exact,7008.0,13912.0,True
RPL3L,RPL3L,exact,25173.0,9.0,False
RPL4,RPL4,exact,24534.0,53521.0,True
RPL41,RPL41,exact,20949.0,58432.0,True
RPL5,RPL5,exact,1378.0,56563.0,True
RPL6,RPL6,exact,21528.0,57308.0,True
RPL7,RPL7,exact,15090.0,55689.0,True
RPL7A,RPL7A,exact,16799.0,58073.0,True
RPL8,RPL8,exact,15718.0,57610.0,True
RPL9,RPL9,exact,7468.0,57620.0,True
RPLP0,RPLP0,exact,21630.0,55437.0,True
RPLP1,RPLP1,exact,24573.0,58518.0,True
RPLP2,RPLP2,exact,17010.0,56897.0,True
RPS10,RPS10,exact,10743.0,53537.0,True
RPS11,RPS11,exact,31601.0,56602.0,True
RPS12,RPS12,exact,11442.0,58100.0,True
RPS13,RPS13,exact,17333.0,57100.0,True
RPS14,RPS14,exact,9808.0,58084.0,True
RPS15,RPS15,exact,30103.0,57475.0,True
RPS15A,RPS15A,exact,25483.0,57479.0,True
RPS16,RPS16,exact,31202.0,57417.0,True
RPS17,RPS17,exact,24794.0,38110.0,True
RPS18,RPS18,exact,10714.0,58275.0,True
RPS19,RPS19,exact,31289.0,57857.0,True
RPS2,RPS2,exact,25175.0,58105.0,True
RPS20,RPS20,exact,14949.0,53938.0,True
RPS21,RPS21,exact,29937.0,55438.0,True
RPS23,RPS23,exact,9147.0,58126.0,True
RPS24,RPS24,exact,19519.0,58226.0,True
RPS25,RPS25,exact,18662.0,56358.0,True
RPS26,RPS26,exact,20944.0,51849.0,True
RPS27,RPS27,exact,1961.0,58046.0,True
RPS27A,RPS27A,exact,3708.0,58180.0,True
RPS27L,RPS27L,exact,24471.0,48056.0,True
RPS28,RPS28,exact,30371.0,57584.0,True
RPS29,RPS29,exact,23013.0,56775.0,True
RPS3,RPS3,exact,18252.0,57979.0,True
RPS3A,RPS3A,exact,8224.0,57940.0,True
RPS4X,RPS4X,exact,13843.0,57993.0,True
RPS4Y1,RPS4Y1,exact,32037.0,5925.0,True
RPS4Y2,RPS4Y2,exact,32101.0,0.0,False
RPS5,RPS5,exact,32015.0,55963.0,True
RPS6,RPS6,exact,15848.0,57862.0,True
RPS7,RPS7,exact,3209.0,57320.0,True
RPS8,RPS8,exact,919.0,57609.0,True
RPS9,RPS9,exact,31813.0,57632.0,True
RPSA,RPSA,exact,5724.0,55780.0,True
RRM1,RRM1,exact,17098.0,13596.0,True
RRM2,RRM2,exact,3272.0,5817.0,True
RRM2B,RRM2B,exact,15342.0,12603.0,True
RTEL1,RTEL1,exact,29999.0,51.0,True
RUFY1,RUFY1,exact,10116.0,13161.0,True
RXRA,RXRA,exact,16823.0,14655.0,True
RXRB,RXRB,exact,10707.0,9252.0,True
SACM1L,SACM1L,exact,5806.0,12524.0,True
SAMD8,SAMD8,exact,19497.0,12038.0,True
SAMHD1,SAMHD1,exact,29603.0,12675.0,True
SAR1B,SAR1B,exact,9519.0,23984.0,True
SARDH,SARDH,exact,16814.0,2988.0,True
SARS1,,unmatched,,,False
SAT1,SAT1,exact,13493.0,47622.0,True
SBF1,SBF1,exact,32947.0,8551.0,True
SBF2,SBF2,exact,17266.0,16482.0,True
SC5D,SC5D,exact,18707.0,11782.0,True
SCAP,SCAP,exact,5843.0,12575.0,True
SCD,SCD,exact,19762.0,18406.0,True
SCD5,SCD5,exact,7785.0,15090.0,True
SCLY,SCLY,exact,5358.0,3033.0,True
SCO1,SCO1,exact,26927.0,15965.0,True
SCO2,SCO2,exact,32952.0,9.0,False
SCP2,SCP2,exact,1039.0,33355.0,True
SDC1,SDC1,exact,3360.0,7676.0,True
SDC2,SDC2,exact,15286.0,34614.0,True
SDC3,SDC3,exact,648.0,5870.0,True
SDC4,SDC4,exact,29708.0,11305.0,True
SDHA,SDHA,exact,8506.0,26656.0,True
SDHAF1,SDHAF1,exact,31072.0,10136.0,True
SDHAF2,SDHAF2,exact,17814.0,16362.0,True
SDHAF3,SDHAF3,exact,12579.0,13443.0,True
SDHAF4,SDHAF4,exact,11059.0,3785.0,True
SDHB,SDHB,exact,382.0,22018.0,True
SDHC,SDHC,exact,2199.0,30721.0,True
SDHD,SDHD,exact,18546.0,28855.0,True
SDS,SDS,exact,21545.0,978.0,True
SDSL,SDSL,exact,21546.0,12301.0,True
SEC13,SEC13,exact,5525.0,22956.0,True
SEC23A,SEC23A,exact,22969.0,22374.0,True
SEC24A,SEC24A,exact,9520.0,9999.0,True
SEC24B,SEC24B,exact,7964.0,10390.0,True
SEC24C,SEC24C,exact,19475.0,8882.0,True
SEC24D,SEC24D,exact,8019.0,13497.0,True
SECISBP2,SECISBP2,exact,16265.0,23338.0,True
SEH1L,SEH1L,exact,28635.0,10869.0,True
SELENOI,SELENOI,exact,3427.0,7198.0,True
SEM1,SEM1,exact,12575.0,42992.0,True
SEPHS2,SEPHS2,exact,25728.0,20356.0,True
SEPSECS,SEPSECS,exact,7395.0,3064.0,True
SERINC1,SERINC1,exact,11371.0,34731.0,True
SERINC2,SERINC2,exact,655.0,3628.0,True
SERINC3,SERINC3,exact,29685.0,33518.0,True
SERINC4,SERINC4,exact,24248.0,87.0,True
SERINC5,SERINC5,exact,9125.0,19289.0,True
SERPINA6,SERPINA6,exact,23537.0,36.0,True
SFXN4,SFXN4,exact,19948.0,11417.0,True
SGMS1,SGMS1,exact,19305.0,11047.0,True
SGMS2,SGMS2,exact,7951.0,7382.0,True
SGPL1,SGPL1,exact,19424.0,12095.0,True
SGPP1,SGPP1,exact,23187.0,7778.0,True
SGPP2,SGPP2,exact,5197.0,1714.0,True
SGSH,SGSH,exact,28345.0,5115.0,True
SHMT1,SHMT1,exact,27055.0,6094.0,True
SHMT2,SHMT2,exact,20997.0,17618.0,True
SHPK,SHPK,exact,26679.0,2038.0,True
SIN3A,SIN3A,exact,24680.0,14356.0,True
SIN3B,SIN3B,exact,30692.0,13060.0,True
SIRT3,SIRT3,exact,16962.0,5016.0,True
SIRT4,SIRT4,exact,21634.0,724.0,True
SIRT5,SIRT5,exact,10311.0,7263.0,True
SLC10A1,SLC10A1,exact,23255.0,73.0,True
SLC10A2,SLC10A2,exact,22425.0,0.0,False
SLC17A5,SLC17A5,exact,11085.0,6209.0,True
SLC19A1,SLC19A1,exact,33445.0,2930.0,True
SLC19A2,SLC19A2,exact,2294.0,5662.0,True
SLC19A3,SLC19A3,exact,5237.0,170.0,True
SLC22A13,SLC22A13,exact,5704.0,4.0,False
SLC22A4,SLC22A4,exact,9471.0,2707.0,True
SLC22A5,SLC22A5,exact,9472.0,10686.0,True
SLC23A1,SLC23A1,exact,9591.0,44.0,True
SLC23A2,SLC23A2,exact,29243.0,14836.0,True
SLC25A10,SLC25A10,exact,28400.0,2394.0,True
SLC25A11,SLC25A11,exact,26729.0,28319.0,True
SLC25A12,SLC25A12,exact,4721.0,7994.0,True
SLC25A13,SLC25A13,exact,12574.0,11751.0,True
SLC25A14,SLC25A14,exact,14146.0,5309.0,True
SLC25A15,SLC25A15,exact,22066.0,1530.0,True
SLC25A16,SLC25A16,exact,19389.0,7701.0,True
SLC25A17,SLC25A17,exact,32770.0,6891.0,True
SLC25A18,SLC25A18,exact,32169.0,240.0,True
SLC25A19,SLC25A19,exact,28218.0,4519.0,True
SLC25A2,SLC25A2,exact,9683.0,21.0,True
SLC25A20,SLC25A20,exact,5875.0,3779.0,True
SLC25A21,SLC25A21,exact,22952.0,1081.0,True
SLC25A22,SLC25A22,exact,17007.0,5061.0,True
SLC25A27,SLC25A27,exact,10942.0,2521.0,True
SLC25A28,SLC25A28,exact,19744.0,11500.0,True
SLC25A32,SLC25A32,exact,15365.0,10104.0,True
SLC25A37,SLC25A37,exact,14676.0,23586.0,True
SLC25A4,SLC25A4,exact,8448.0,24366.0,True
SLC25A42,SLC25A42,exact,30793.0,3489.0,True
SLC25A44,SLC25A44,exact,2040.0,10252.0,True
SLC25A51,SLC25A51,exact,16050.0,3762.0,True
SLC26A1,SLC26A1,exact,7176.0,322.0,True
SLC26A11,SLC26A11,exact,28346.0,6501.0,True
SLC26A2,SLC26A2,exact,9797.0,33053.0,True
SLC27A1,SLC27A1,exact,30728.0,6229.0,True
SLC27A2,SLC27A2,exact,24327.0,717.0,True
SLC27A3,SLC27A3,exact,1949.0,10070.0,True
SLC27A5,SLC27A5,exact,32027.0,7756.0,True
SLC2A1,SLC2A1,exact,877.0,10714.0,True
SLC2A2,SLC2A2,exact,6848.0,1.0,False
SLC2A3,SLC2A3,exact,20262.0,28384.0,True
SLC35B2,SLC35B2,exact,10922.0,13445.0,True
SLC35B3,SLC35B3,exact,10267.0,10421.0,True
SLC35D1,SLC35D1,exact,1183.0,5761.0,True
SLC35D2,SLC35D2,exact,16347.0,15427.0,True
SLC36A4,SLC36A4,exact,18395.0,9837.0,True
SLC37A1,SLC37A1,exact,33344.0,1677.0,True
SLC37A2,SLC37A2,exact,18767.0,775.0,True
SLC37A4,SLC37A4,exact,18664.0,5162.0,True
SLC3A2,SLC3A2,exact,17883.0,36488.0,True
SLC44A1,SLC44A1,exact,16435.0,26829.0,True
SLC44A2,SLC44A2,exact,30457.0,17368.0,True
SLC44A3,SLC44A3,exact,1397.0,1146.0,True
SLC44A4,SLC44A4,exact,10648.0,127.0,True
SLC44A5,SLC44A5,exact,1243.0,1127.0,True
SLC45A2,SLC45A2,exact,8757.0,52.0,True
SLC46A1,SLC46A1,exact,27174.0,2897.0,True
SLC51A,SLC51A,exact,7105.0,219.0,True
SLC51B,SLC51B,exact,24507.0,10.0,False
SLC52A1,SLC52A1,exact,26742.0,78.0,True
SLC52A2,SLC52A2,exact,15691.0,14452.0,True
SLC52A3,SLC52A3,exact,29157.0,453.0,True
SLC5A5,SLC5A5,exact,30743.0,14.0,False
SLC5A6,SLC5A6,exact,3452.0,13032.0,True
SLC5A8,SLC5A8,exact,21374.0,28.0,True
SLC6A11,SLC6A11,exact,5529.0,449.0,True
SLC6A12,SLC6A12,exact,20109.0,643.0,True
SLC6A7,SLC6A7,exact,9803.0,62.0,True
SLC6A8,SLC6A8,exact,14332.0,15018.0,True
SLC7A5,SLC7A5,exact,26498.0,11504.0,True
SLC9A1,SLC9A1,exact,583.0,4175.0,True
SLCO1A2,SLCO1A2,exact,20448.0,643.0,True
SLCO1B1,SLCO1B1,exact,20447.0,1.0,False
SLCO1B3,SLCO1B3,exact,20443.0,17.0,False
SLCO2B1,SLCO2B1,exact,18246.0,7188.0,True
SMARCD3,SMARCD3,exact,13254.0,8461.0,True
SMIM20,SMIM20,exact,7406.0,19225.0,True
SMOX,SMOX,exact,29233.0,13969.0,True
SMPD1,SMPD1,exact,17188.0,15301.0,True
SMPD2,SMPD2,exact,11277.0,3072.0,True
SMPD3,SMPD3,exact,26186.0,254.0,True
SMPD4,SMPD4,exact,4463.0,10221.0,True
SMS,SMS,exact,13481.0,24652.0,True
SNAP25,SNAP25,exact,29292.0,422.0,True
SORD,SORD,exact,24267.0,6441.0,True
SP1,SP1,exact,20843.0,14418.0,True
SPAM1,SPAM1,exact,12861.0,0.0,False
SPHK1,SPHK1,exact,28262.0,10068.0,True
SPHK2,SPHK2,exact,31542.0,5469.0,True
SPNS2,SPNS2,exact,26704.0,1761.0,True
SPR,SPR,exact,3870.0,5158.0,True
SPTLC1,SPTLC1,exact,16288.0,22722.0,True
SPTLC2,SPTLC2,exact,23396.0,17745.0,True
SPTLC3,SPTLC3,exact,29314.0,16612.0,True
SPTSSA,SPTSSA,exact,22918.0,26062.0,True
SPTSSB,SPTSSB,exact,6789.0,57.0,True
SQLE,SQLE,exact,15499.0,19173.0,True
SQOR,SQOR,exact,24289.0,12639.0,True
SRD5A1,SRD5A1,exact,8588.0,5984.0,True
SRD5A2,SRD5A2,exact,3513.0,14.0,False
SRD5A3,SRD5A3,exact,7576.0,8357.0,True
SREBF1,SREBF1,exact,27039.0,12301.0,True
SREBF2,SREBF2,exact,32798.0,13669.0,True
SRM,SRM,exact,245.0,30099.0,True
SRR,SRR,exact,26645.0,4621.0,True
ST3GAL1,ST3GAL1,exact,15551.0,8533.0,True
ST3GAL2,ST3GAL2,exact,26226.0,7415.0,True
ST3GAL3,ST3GAL3,exact,899.0,4660.0,True
ST3GAL4,ST3GAL4,exact,18803.0,14851.0,True
ST3GAL5,ST3GAL5,exact,3989.0,21860.0,True
ST3GAL6,ST3GAL6,exact,6222.0,4087.0,True
ST6GALNAC5,ST6GALNAC5,exact,1254.0,215.0,True
ST6GALNAC6,ST6GALNAC6,exact,16667.0,489.0,True
ST8SIA5,ST8SIA5,exact,28840.0,357.0,True
STAB2,STAB2,exact,21402.0,9.0,False
STAR,STAR,exact,14810.0,57.0,True
STARD10,STARD10,exact,18205.0,11788.0,True
STARD3,STARD3,exact,27467.0,11409.0,True
STARD3NL,STARD3NL,exact,12167.0,18526.0,True
STARD4,STARD4,exact,9319.0,8017.0,True
STARD5,STARD5,exact,24778.0,1805.0,True
STARD6,STARD6,exact,28901.0,100.0,True
STARD7,STARD7,exact,4136.0,22721.0,True
STK11,STK11,exact,30086.0,16210.0,True
STS,STS,exact,13377.0,2872.0,True
STX1A,STX1A,exact,12412.0,1725.0,True
STXBP1,STXBP1,exact,16654.0,10066.0,True
SUCLA2,SUCLA2,exact,22137.0,20508.0,True
SUCLG1,SUCLG1,exact,3964.0,31105.0,True
SUCLG2,SUCLG2,exact,6112.0,19494.0,True
SULT1A1,SULT1A1,exact,25638.0,7319.0,True
SULT1A2,SULT1A2,exact,25637.0,10310.0,True
SULT1A3,SULT1A3,exact,25716.0,1740.0,True
SULT1A4,SULT1A4,exact,25669.0,32.0,True
SULT1B1,SULT1B1,exact,7656.0,1986.0,True
SULT1C2,SULT1C2,exact,4288.0,5959.0,True
SULT1C4,SULT1C4,exact,4289.0,5248.0,True
SULT1E1,SULT1E1,exact,7658.0,351.0,True
SULT2A1,SULT2A1,exact,31509.0,3.0,False
SULT2B1,SULT2B1,exact,31537.0,959.0,True
SULT4A1,SULT4A1,exact,32843.0,1936.0,True
SULT6B1,SULT6B1,exact,3552.0,1.0,False
SUMF1,SUMF1,exact,5453.0,12508.0,True
SUMF2,SUMF2,exact,12330.0,20216.0,True
SUMO2,SUMO2,exact,28212.0,51749.0,True
SUOX,SUOX,exact,20940.0,5427.0,True
SURF1,SURF1,exact,16800.0,25161.0,True
SYNJ1,SYNJ1,exact,33203.0,5196.0,True
SYNJ2,SYNJ2,exact,11652.0,18918.0,True
SYT5,SYT5,exact,31859.0,251.0,True
TACO1,TACO1,exact,28049.0,10744.0,True
TAFAZZIN,,unmatched,,,False
TALDO1,TALDO1,exact,17002.0,37771.0,True
TAT,TAT,exact,26251.0,16.0,False
TBL1X,TBL1X,exact,13388.0,11537.0,True
TBL1XR1,TBL1XR1,exact,6871.0,27993.0,True
TBXAS1,TBXAS1,exact,13017.0,5925.0,True
TCN1,TCN1,exact,17763.0,6.0,False
TCN2,TCN2,exact,32551.0,13045.0,True
TDO2,TDO2,exact,8278.0,100.0,True
TECR,TECR,exact,30618.0,30660.0,True
TECRL,TECRL,exact,7624.0,2.0,False
TGS1,TGS1,exact,14947.0,15503.0,True
TH,TH,exact,17060.0,596.0,True
THEM4,THEM4,exact,1869.0,11392.0,True
THEM5,THEM5,exact,1868.0,1.0,False
THRAP3,THRAP3,exact,755.0,31596.0,True
THRSP,THRSP,exact,18304.0,32.0,True
THTPA,THTPA,exact,22806.0,8045.0,True
TIAM2,TIAM2,exact,11633.0,6470.0,True
TIMM21,TIMM21,exact,29055.0,7340.0,True
TIMMDC1,TIMMDC1,exact,6367.0,24950.0,True
TK1,TK1,exact,28301.0,6326.0,True
TK2,TK2,exact,26091.0,11470.0,True
TKFC,TKFC,exact,17808.0,7021.0,True
TKT,TKT,exact,6013.0,40163.0,True
TM7SF2,TM7SF2,exact,17968.0,10910.0,True
TMEM126A,TMEM126A,exact,18344.0,21687.0,True
TMEM126B,TMEM126B,exact,18343.0,23816.0,True
TMEM177,TMEM177,exact,4400.0,4472.0,True
TMEM186,TMEM186,exact,25346.0,5364.0,True
TMEM223,TMEM223,exact,17875.0,17882.0,True
TMEM86B,TMEM86B,exact,31862.0,1497.0,True
TMLHE,TMLHE,exact,14403.0,5765.0,True
TNFAIP8,TNFAIP8,exact,9382.0,13364.0,True
TNFAIP8L1,TNFAIP8L1,exact,30239.0,3231.0,True
TNFAIP8L2,TNFAIP8L2,exact,1832.0,1497.0,True
TNFAIP8L3,TNFAIP8L3,exact,24343.0,4550.0,True
TNFRSF21,TNFRSF21,exact,10952.0,4881.0,True
TP53,TP53,exact,26844.0,10258.0,True
TPH1,TPH1,exact,17347.0,878.0,True
TPH2,TPH2,exact,21167.0,21.0,True
TPI1,TPI1,exact,20228.0,48591.0,True
TPK1,TPK1,exact,13181.0,3998.0,True
TPMT,TPMT,exact,10345.0,14403.0,True
TPO,TPO,exact,3182.0,74.0,True
TPR,TPR,exact,2465.0,33285.0,True
TPST1,TPST1,exact,12374.0,10842.0,True
TPST2,TPST2,exact,32467.0,9904.0,True
TPTE,TPTE,exact,33024.0,22.0,True
TPTE2,TPTE2,exact,21878.0,733.0,True
TRAP1,TRAP1,exact,25291.0,14879.0,True
TRIB3,TRIB3,exact,29149.0,4007.0,True
TRMT112,TRMT112,exact,17931.0,42439.0,True
TSHB,TSHB,exact,1621.0,0.0,False
TSPO,TSPO,exact,32832.0,34736.0,True
TSPOAP1,TSPOAP1,exact,27964.0,1701.0,True
TST,TST,exact,32659.0,7478.0,True
TSTD1,TSTD1,exact,2177.0,25204.0,True
TTC19,TTC19,exact,26997.0,26019.0,True
TTPA,TTPA,exact,15008.0,194.0,True
TTR,TTR,exact,28753.0,25.0,True
TXN,TXN,exact,16467.0,47307.0,True
TXN2,TXN2,exact,32645.0,24946.0,True
TXNDC11,TXNDC11,exact,25395.0,12998.0,True
TXNRD1,TXNRD1,exact,21416.0,18974.0,True
TYMP,TYMP,exact,32954.0,15431.0,True
TYMS,TYMS,exact,28488.0,12024.0,True
TYR,TYR,exact,18373.0,1.0,False
TYRP1,TYRP1,exact,15809.0,4.0,False
UBA52,UBA52,exact,30775.0,55989.0,True
UBB,UBB,exact,27003.0,54589.0,True
UBC,UBC,exact,21747.0,56458.0,True
UBE2I,UBE2I,exact,25133.0,36906.0,True
UBIAD1,UBIAD1,exact,252.0,6404.0,True
UCK1,UCK1,exact,16774.0,10411.0,True
